id,year,institute_type,round_no,quota,pool,institute_short,program_name,program_duration,degree_short,category,opening_rank,closing_rank,is_preparatory
11982,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,GEN,1,67,0
11983,2021,IIT,2,AI,Female-Only,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,GEN,107,361,0
11984,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,OBC-NCL,5,50,0
11985,2021,IIT,2,AI,Female-Only,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,OBC-NCL,56,166,0
11986,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,SC,1,28,0
11987,2021,IIT,2,AI,Female-Only,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,SC,27,107,0
11988,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,ST,1,11,0
11989,2021,IIT,2,AI,Female-Only,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,ST,27,198,0
11990,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,GEN-EWS,4,19,0
11991,2021,IIT,2,AI,Female-Only,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,GEN-EWS,52,62,0
11992,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,GEN-PWD,4,8,0
11993,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,OBC-NCL-PWD,1,2,0
11994,2021,IIT,2,AI,Female-Only,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,OBC-NCL-PWD,48,48,1
11995,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,SC-PWD,1,1,0
11996,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,ST-PWD,1,1,0
11997,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,GEN-EWS-PWD,4,4,0
11998,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,GEN,749,1910,0
11999,2021,IIT,2,AI,Female-Only,IIT-Bombay,Economics,4 Years,BSc,GEN,3093,4431,0
12000,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,OBC-NCL,610,1189,0
12001,2021,IIT,2,AI,Female-Only,IIT-Bombay,Economics,4 Years,BSc,OBC-NCL,2832,2832,0
12002,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,SC,472,894,0
12003,2021,IIT,2,AI,Female-Only,IIT-Bombay,Economics,4 Years,BSc,SC,1182,1182,0
12004,2021,IIT,2,AI,Female-Only,IIT-Bombay,Economics,4 Years,BSc,ST,277,277,0
12005,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,ST,404,493,0
11955,2021,IIT,2,AI,Female-Only,IIT-Bombay,Chemical Engineering,4 Years,B.Tech,ST,439,522,0
11956,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Chemical Engineering,4 Years,B.Tech,GEN-EWS,320,413,0
11957,2021,IIT,2,AI,Female-Only,IIT-Bombay,Chemical Engineering,4 Years,B.Tech,GEN-EWS,1258,1321,0
11958,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Chemical Engineering,4 Years,B.Tech,GEN-PWD,88,164,0
11959,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Chemical Engineering,4 Years,B.Tech,GEN-EWS-PWD,11,11,1
11960,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Chemistry,4 Years,BSc,GEN,4396,5788,0
11961,2021,IIT,2,AI,Female-Only,IIT-Bombay,Chemistry,4 Years,BSc,GEN,10843,11155,0
11962,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Chemistry,4 Years,BSc,OBC-NCL,2248,3475,0
11963,2021,IIT,2,AI,Female-Only,IIT-Bombay,Chemistry,4 Years,BSc,OBC-NCL,5070,5966,0
11964,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Chemistry,4 Years,BSc,SC,1255,2074,0
11965,2021,IIT,2,AI,Female-Only,IIT-Bombay,Chemistry,4 Years,BSc,SC,2570,2570,0
11966,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Chemistry,4 Years,BSc,ST,810,187,0
11967,2021,IIT,2,AI,Female-Only,IIT-Bombay,Chemistry,4 Years,BSc,ST,1126,1126,1
11968,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Chemistry,4 Years,BSc,GEN-EWS,1100,1147,0
11969,2021,IIT,2,AI,Female-Only,IIT-Bombay,Chemistry,4 Years,BSc,GEN-EWS,2638,2638,0
11970,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Civil Engineering,4 Years,B.Tech,GEN,2017,3226,0
11971,2021,IIT,2,AI,Female-Only,IIT-Bombay,Civil Engineering,4 Years,B.Tech,GEN,5341,7597,0
11972,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Civil Engineering,4 Years,B.Tech,OBC-NCL,759,1631,0
11973,2021,IIT,2,AI,Female-Only,IIT-Bombay,Civil Engineering,4 Years,B.Tech,OBC-NCL,2814,3910,0
11974,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Civil Engineering,4 Years,B.Tech,SC,272,880,0
11975,2021,IIT,2,AI,Female-Only,IIT-Bombay,Civil Engineering,4 Years,B.Tech,SC,975,1547,0
11976,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Civil Engineering,4 Years,B.Tech,ST,40,149,0
11978,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Civil Engineering,4 Years,B.Tech,GEN-EWS,359,652,0
11979,2021,IIT,2,AI,Female-Only,IIT-Bombay,Civil Engineering,4 Years,B.Tech,GEN-EWS,1451,1775,0
11980,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Civil Engineering,4 Years,B.Tech,GEN-PWD,99,54,0
11981,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Civil Engineering,4 Years,B.Tech,SC-PWD,5,5,1
11982,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,GEN,1,67,0
11983,2021,IIT,2,AI,Female-Only,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,GEN,107,361,0
11984,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,OBC-NCL,5,50,0
11985,2021,IIT,2,AI,Female-Only,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,OBC-NCL,56,166,0
11986,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,SC,1,28,0
11987,2021,IIT,2,AI,Female-Only,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,SC,27,107,0
11988,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,ST,1,11,0
11989,2021,IIT,2,AI,Female-Only,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,ST,27,198,0
11990,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,GEN-EWS,4,19,0
11991,2021,IIT,2,AI,Female-Only,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,GEN-EWS,52,62,0
11992,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,GEN-PWD,4,8,0
11993,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,OBC-NCL-PWD,1,2,0
11994,2021,IIT,2,AI,Female-Only,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,OBC-NCL-PWD,48,48,1
11995,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,SC-PWD,1,1,0
11996,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,ST-PWD,1,1,0
11997,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,GEN-EWS-PWD,4,4,0
11998,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,GEN,749,1910,0
11999,2021,IIT,2,AI,Female-Only,IIT-Bombay,Economics,4 Years,BSc,GEN,3093,4431,0
12000,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,OBC-NCL,610,1189,0
12001,2021,IIT,2,AI,Female-Only,IIT-Bombay,Economics,4 Years,BSc,OBC-NCL,2832,2832,0
12002,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,SC,472,894,0
12003,2021,IIT,2,AI,Female-Only,IIT-Bombay,Economics,4 Years,BSc,SC,1182,1182,0
12004,2021,IIT,2,AI,Female-Only,IIT-Bombay,Economics,4 Years,BSc,ST,277,277,0
12005,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,ST,404,493,0
11955,2021,IIT,2,AI,Female-Only,IIT-Bombay,Chemical Engineering,4 Years,B.Tech,ST,439,522,0
11956,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Chemical Engineering,4 Years,B.Tech,GEN-EWS,320,413,0
11957,2021,IIT,2,AI,Female-Only,IIT-Bombay,Chemical Engineering,4 Years,B.Tech,GEN-EWS,1258,1321,0
11958,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Chemical Engineering,4 Years,B.Tech,GEN-PWD,88,164,0
11959,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Chemical Engineering,4 Years,B.Tech,GEN-EWS-PWD,11,11,1
11960,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Chemistry,4 Years,BSc,GEN,4396,5788,0
11961,2021,IIT,2,AI,Female-Only,IIT-Bombay,Chemistry,4 Years,BSc,GEN,10843,11155,0
11962,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Chemistry,4 Years,BSc,OBC-NCL,2248,3475,0
11963,2021,IIT,2,AI,Female-Only,IIT-Bombay,Chemistry,4 Years,BSc,OBC-NCL,5070,5966,0
11964,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Chemistry,4 Years,BSc,SC,1255,2074,0
11965,2021,IIT,2,AI,Female-Only,IIT-Bombay,Chemistry,4 Years,BSc,SC,2570,2570,0
11966,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Chemistry,4 Years,BSc,ST,810,187,0
11967,2021,IIT,2,AI,Female-Only,IIT-Bombay,Chemistry,4 Years,BSc,ST,1126,1126,1
11968,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Chemistry,4 Years,BSc,GEN-EWS,1100,1147,0
11969,2021,IIT,2,AI,Female-Only,IIT-Bombay,Chemistry,4 Years,BSc,GEN-EWS,2638,2638,0
11970,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Civil Engineering,4 Years,B.Tech,GEN,2017,3226,0
11971,2021,IIT,2,AI,Female-Only,IIT-Bombay,Civil Engineering,4 Years,B.Tech,GEN,5341,7597,0
11972,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Civil Engineering,4 Years,B.Tech,OBC-NCL,759,1631,0
11973,2021,IIT,2,AI,Female-Only,IIT-Bombay,Civil Engineering,4 Years,B.Tech,OBC-NCL,2814,3910,0
11974,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Civil Engineering,4 Years,B.Tech,SC,272,880,0
11975,2021,IIT,2,AI,Female-Only,IIT-Bombay,Civil Engineering,4 Years,B.Tech,SC,975,1547,0
11976,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Civil Engineering,4 Years,B.Tech,ST,40,149,0
11978,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Civil Engineering,4 Years,B.Tech,GEN-EWS,359,652,0
11979,2021,IIT,2,AI,Female-Only,IIT-Bombay,Civil Engineering,4 Years,B.Tech,GEN-EWS,1451,1775,0
11980,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Civil Engineering,4 Years,B.Tech,GEN-PWD,99,54,0
11981,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Civil Engineering,4 Years,B.Tech,SC-PWD,5,5,1
11982,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,GEN,1,67,0
11983,2021,IIT,2,AI,Female-Only,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,GEN,107,361,0
11984,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,OBC-NCL,5,50,0
11985,2021,IIT,2,AI,Female-Only,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,OBC-NCL,56,166,0
11986,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,SC,1,28,0
11987,2021,IIT,2,AI,Female-Only,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,SC,27,107,0
11988,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,ST,1,11,0
11989,2021,IIT,2,AI,Female-Only,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,ST,27,198,0
11990,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,GEN-EWS,4,19,0
11991,2021,IIT,2,AI,Female-Only,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,GEN-EWS,52,62,0
11992,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,GEN-PWD,4,8,0
11993,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,OBC-NCL-PWD,1,2,0
11994,2021,IIT,2,AI,Female-Only,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,OBC-NCL-PWD,48,48,1
11995,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,SC-PWD,1,1,0
11996,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,ST-PWD,1,1,0
11997,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Computer Science and Engineering,4 Years,B.Tech,GEN-EWS-PWD,4,4,0
11998,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,GEN,749,1910,0
11999,2021,IIT,2,AI,Female-Only,IIT-Bombay,Economics,4 Years,BSc,GEN,3093,4431,0
12000,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,OBC-NCL,610,1189,0
12001,2021,IIT,2,AI,Female-Only,IIT-Bombay,Economics,4 Years,BSc,OBC-NCL,2832,2832,0
12002,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,SC,472,894,0
12003,2021,IIT,2,AI,Female-Only,IIT-Bombay,Economics,4 Years,BSc,SC,1182,1182,0
12004,2021,IIT,2,AI,Female-Only,IIT-Bombay,Economics,4 Years,BSc,ST,277,277,0
12005,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,ST,404,493,0
12006,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,GEN-EWS,271,429,0
12007,2021,IIT,2,AI,Female-Only,IIT-Bombay,Economics,4 Years,BSc,GEN-EWS,868,868,0
12008,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,GEN-PWD,13,13,0
12009,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,OBC-NCL-PWD,36,36,0
12010,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN,95,422,0
12011,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN,454,916,0
12012,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,495,795,0
12013,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,1319,2686,0
12014,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,OBC-NCL,105,274,0
12015,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,290,516,0
12016,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,OBC-NCL,368,706,0
12017,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,1304,1481,0
12018,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,SC,51,128,0
12019,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),SC,176,275,0
12020,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,SC,332,642,0
12021,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),SC,659,841,0
12022,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,ST,21,21,0
12023,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,ST,23,80,0
12024,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),ST,124,191,0
12025,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),ST,215,215,0
12026,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-EWS,39,117,0
12027,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,157,190,0
12028,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-EWS,208,217,0
12029,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,481,599,0
12030,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-PWD,52,52,0
12031,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-PWD,59,59,0
12032,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-PWD,106,106,0
12033,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,OBC-NCL-PWD,33,33,0
12034,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL-PWD,55,55,0
12035,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,SC-PWD,3,3,1
12036,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,1592,2787,0
12037,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,5505,5838,0
12038,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,1378,2115,0
12039,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,5160,6518,0
12040,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),SC,956,1288,0
12041,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),SC,2200,2200,0
12042,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),ST,640,640,1
12043,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),ST,663,900,0
12044,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,542,731,0
12045,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,2255,2255,0
12046,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,GEN,320,1265,0
12047,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,GEN,809,2553,0
12048,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,OBC-NCL,407,1667,0
12049,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,OBC-NCL,1570,3658,0
12050,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,SC,286,853,0
12051,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,SC,1383,1766,0
12052,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,ST,572,725,0
12053,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,ST,825,825,0
12054,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,GEN-EWS,480,564,0
12055,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,GEN-EWS,1930,1930,0
12006,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,GEN-EWS,271,429,0
12007,2021,IIT,2,AI,Female-Only,IIT-Bombay,Economics,4 Years,BSc,GEN-EWS,868,868,0
12008,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,GEN-PWD,13,13,0
12009,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,OBC-NCL-PWD,36,36,0
12010,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN,95,422,0
12011,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN,454,916,0
12012,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,495,795,0
12013,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,1319,2686,0
12014,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,OBC-NCL,105,274,0
12015,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,290,516,0
12016,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,OBC-NCL,368,706,0
12017,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,1304,1481,0
12018,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,SC,51,128,0
12019,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),SC,176,275,0
12020,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,SC,332,642,0
12021,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),SC,659,841,0
12022,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,ST,21,21,0
12023,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,ST,23,80,0
12024,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),ST,124,191,0
12025,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),ST,215,215,0
12026,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-EWS,39,117,0
12027,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,157,190,0
12028,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-EWS,208,217,0
12029,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,481,599,0
12030,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-PWD,52,52,0
12031,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-PWD,59,59,0
12032,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-PWD,106,106,0
12033,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,OBC-NCL-PWD,33,33,0
12034,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL-PWD,55,55,0
12035,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,SC-PWD,3,3,1
12036,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,1592,2787,0
12037,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,5505,5838,0
12038,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,1378,2115,0
12039,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,5160,6518,0
12040,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),SC,956,1288,0
12041,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),SC,2200,2200,0
